utc_datetime,open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,updated_at,price_increase
2023-07-03 22:54:00,1970-01-01 00:28:08.424840,31140.0,31145.0,31138.87,31138.87,8.206,1970-01-01 00:28:08.424899999,255563.266321,255,0.80832,25171.6991918,0,2023-07-04 11:37:44.037541,0
2023-07-03 22:53:00,1970-01-01 00:28:08.424780,31122.14,31140.0,31122.13,31139.99,7.02055,1970-01-01 00:28:08.424839999,218583.8423799,384,6.17961,192405.1805439,0,2023-07-04 11:37:44.037541,1
2023-07-03 22:52:00,1970-01-01 00:28:08.424720,31109.98,31122.14,31109.98,31122.14,23.83726,1970-01-01 00:28:08.424779999,741737.1151427,309,22.52597,700936.0057506,0,2023-07-04 11:37:44.037541,1
2023-07-03 22:51:00,1970-01-01 00:28:08.424660,31109.99,31109.99,31109.98,31109.99,2.50792,1970-01-01 00:28:08.424719999,78021.3580237,167,1.69821,52831.2961179,0,2023-07-04 11:37:44.037541,0
2023-07-03 22:50:00,1970-01-01 00:28:08.424600,31109.99,31110.0,31109.98,31109.98,6.09892,1970-01-01 00:28:08.424659999,189737.3341547,202,3.63833,113188.4100539,0,2023-07-04 11:37:44.037541,0
2023-07-03 22:49:00,1970-01-01 00:28:08.424540,31109.99,31110.0,31109.99,31110.0,6.36415,1970-01-01 00:28:08.424599999,197988.6812429,221,3.83844,119413.8684,0,2023-07-04 11:37:44.037541,1
2023-07-03 22:48:00,1970-01-01 00:28:08.424480,31090.0,31110.0,31081.99,31110.0,18.42559,1970-01-01 00:28:08.424539999,572923.0011823,516,10.11176,314420.5920563,0,2023-07-04 11:37:44.037541,1
2023-07-03 22:47:00,1970-01-01 00:28:08.424420,31117.49,31117.5,31090.0,31090.01,27.33095,1970-01-01 00:28:08.424479999,850102.410645,479,1.91189,59464.4823763,0,2023-07-04 11:37:44.037541,0
2023-07-03 22:46:00,1970-01-01 00:28:08.424360,31117.33,31117.5,31117.32,31117.5,7.32908,1970-01-01 00:28:08.424419999,228062.5906845,189,2.58218,80350.9793262,0,2023-07-04 11:37:44.037541,1
2023-07-03 22:45:00,1970-01-01 00:28:08.424300,31108.88,31117.33,31108.88,31117.32,7.19196,1970-01-01 00:28:08.424359999,223765.3259148,238,5.59282,174007.3825985,0,2023-07-04 11:37:44.037541,1
2023-07-03 22:44:00,1970-01-01 00:28:08.424240,31108.88,31108.89,31108.88,31108.88,2.27037,1970-01-01 00:28:08.424299999,70628.685856,153,1.79704,55903.9196856,0,2023-07-04 11:37:44.037541,0
2023-07-03 22:43:00,1970-01-01 00:28:08.424180,31111.99,31112.0,31108.88,31108.88,7.81331,1970-01-01 00:28:08.424239999,243085.310576,216,0.75102,23364.4109039,0,2023-07-04 11:37:44.037541,0
2023-07-03 22:42:00,1970-01-01 00:28:08.424120,31107.6,31112.0,31100.57,31111.99,15.28407,1970-01-01 00:28:08.424179999,475400.2920521,345,10.50095,326609.0397747,0,2023-07-04 11:37:44.037541,1
2023-07-03 22:41:00,1970-01-01 00:28:08.424060,31105.16,31107.61,31104.49,31107.6,16.18304,1970-01-01 00:28:08.424119999,503375.4279368,257,14.4061,448099.543817,0,2023-07-04 11:37:44.037541,1
2023-07-03 22:40:00,1970-01-01 00:28:08.424000,31105.16,31107.61,31105.16,31105.17,8.97983,1970-01-01 00:28:08.424059999,279338.132677,260,2.60183,80934.8722721,0,2023-07-04 11:37:44.037541,1
2023-07-03 22:39:00,1970-01-01 00:28:08.423940,31120.85,31120.85,31105.16,31105.16,17.10029,1970-01-01 00:28:08.423999999,531986.6628938,330,4.84338,150661.2188662,0,2023-07-04 11:37:44.037541,0
2023-07-03 22:38:00,1970-01-01 00:28:08.423880,31120.63,31131.99,31120.63,31120.85,15.70587,1970-01-01 00:28:08.423939999,488920.1796027,306,7.8531,244457.9751804,0,2023-07-04 11:37:44.037541,1
2023-07-03 22:37:00,1970-01-01 00:28:08.423820,31112.0,31121.99,31112.0,31120.63,17.5815,1970-01-01 00:28:08.423879999,547030.1712925,313,15.22979,473862.6575307,0,2023-07-04 11:37:44.037541,1
2023-07-03 22:36:00,1970-01-01 00:28:08.423760,31112.0,31112.01,31112.0,31112.01,2.94467,1970-01-01 00:28:08.423819999,91614.5863517,198,1.33117,41415.3743517,0,2023-07-04 11:37:44.037541,1
2023-07-03 22:35:00,1970-01-01 00:28:08.423700,31112.0,31112.01,31112.0,31112.0,4.66731,1970-01-01 00:28:08.423759999,145209.3675686,145,1.88486,58641.7831686,0,2023-07-04 11:37:44.037541,0
2023-07-03 22:34:00,1970-01-01 00:28:08.423640,31112.68,31112.68,31112.0,31112.01,1.78981,1970-01-01 00:28:08.423699999,55685.2098318,166,0.68524,21319.4395889,0,2023-07-04 11:37:44.037541,0
2023-07-03 22:33:00,1970-01-01 00:28:08.423580,31123.9,31123.91,31112.67,31112.68,5.48674,1970-01-01 00:28:08.423639999,170750.7634229,234,0.58565,18223.79089,0,2023-07-04 11:37:44.037541,0
2023-07-03 22:32:00,1970-01-01 00:28:08.423520,31121.85,31123.91,31111.77,31123.91,14.14882,1970-01-01 00:28:08.423579999,440245.9513414,330,7.06617,219851.3889722,0,2023-07-04 11:37:44.037541,1
2023-07-03 22:31:00,1970-01-01 00:28:08.423460,31140.05,31140.06,31121.85,31121.86,19.25494,1970-01-01 00:28:08.423519999,599466.7773947,335,2.09002,65066.6650957,0,2023-07-04 11:37:44.037541,0
2023-07-03 22:30:00,1970-01-01 00:28:08.423400,31126.12,31146.43,31126.12,31140.06,33.6193,1970-01-01 00:28:08.423459999,1046972.6969316,765,9.0379,281423.9045818,0,2023-07-04 11:37:44.037541,1
2023-07-03 22:29:00,1970-01-01 00:28:08.423340,31122.89,31126.13,31122.88,31126.12,4.27729,1970-01-01 00:28:08.423399999,133125.4217511,240,3.1882,99228.9861595,0,2023-07-04 11:37:44.037541,1
2023-07-03 22:28:00,1970-01-01 00:28:08.423280,31125.99,31126.0,31122.01,31122.88,12.34269,1970-01-01 00:28:08.423339999,384172.8770123,282,3.10533,96654.1875845,0,2023-07-04 11:37:44.037541,0
2023-07-03 22:27:00,1970-01-01 00:28:08.423220,31121.0,31126.0,31120.99,31125.99,5.30505,1970-01-01 00:28:08.423279999,165102.6510185,285,3.98702,124082.825306,0,2023-07-04 11:37:44.037541,1
2023-07-03 22:26:00,1970-01-01 00:28:08.423160,31116.0,31121.0,31116.0,31121.0,9.17405,1970-01-01 00:28:08.423219999,285478.5059879,309,7.9634,247803.8178734,0,2023-07-04 11:37:44.037541,1
2023-07-03 22:25:00,1970-01-01 00:28:08.423100,31120.02,31120.02,31116.0,31116.0,8.78514,1970-01-01 00:28:08.423159999,273371.5962094,234,2.71617,84516.4536035,0,2023-07-04 11:37:44.037541,0
2023-07-03 22:24:00,1970-01-01 00:28:08.423040,31100.71,31126.29,31100.7,31120.01,37.67941,1970-01-01 00:28:08.423099999,1172458.0656334,558,25.88782,805443.7772662,0,2023-07-04 11:37:44.037541,1
2023-07-03 22:23:00,1970-01-01 00:28:08.422980,31100.0,31100.71,31096.79,31100.71,18.96862,1970-01-01 00:28:08.423039999,589891.4382663,318,9.54733,296893.4116318,0,2023-07-04 11:37:44.037541,1
2023-07-03 22:22:00,1970-01-01 00:28:08.422920,31111.95,31111.96,31100.0,31100.0,10.17212,1970-01-01 00:28:08.422979999,316429.5486469,331,2.9778,92639.4755164,0,2023-07-04 11:37:44.037541,0
2023-07-03 22:21:00,1970-01-01 00:28:08.422860,31111.96,31111.96,31100.0,31111.95,20.67958,1970-01-01 00:28:08.422919999,643192.3992948,296,14.21715,442178.7478381,0,2023-07-04 11:37:44.037541,0
2023-07-03 22:20:00,1970-01-01 00:28:08.422800,31120.94,31120.94,31111.95,31111.95,10.98011,1970-01-01 00:28:08.422859999,341665.185523,346,4.6949,146084.4490803,0,2023-07-04 11:37:44.037541,0
2023-07-03 22:19:00,1970-01-01 00:28:08.422740,31116.0,31129.0,31115.99,31120.93,34.72434,1970-01-01 00:28:08.422799999,1080795.5766687,700,13.03362,405620.4848398,0,2023-07-04 11:37:44.037541,1
2023-07-03 22:18:00,1970-01-01 00:28:08.422680,31096.39,31116.0,31096.39,31116.0,40.78616,1970-01-01 00:28:08.422739999,1268678.6422441,903,25.95956,807430.5934207,0,2023-07-04 11:37:44.037541,1
2023-07-03 22:17:00,1970-01-01 00:28:08.422620,31081.99,31099.99,31081.99,31096.4,28.10655,1970-01-01 00:28:08.422679999,873913.4053011,495,15.22858,473442.2507214,0,2023-07-04 11:37:44.037541,1
2023-07-03 22:16:00,1970-01-01 00:28:08.422560,31069.99,31082.0,31069.99,31082.0,20.5848,1970-01-01 00:28:08.422619999,639613.0776547,485,14.98863,465733.6121308,0,2023-07-04 11:37:44.037541,1
2023-07-03 22:15:00,1970-01-01 00:28:08.422500,31070.0,31070.0,31069.99,31069.99,5.27606,1970-01-01 00:28:08.422559999,163927.1554238,268,2.39844,74519.5308,0,2023-07-04 11:37:44.037541,0
2023-07-03 22:14:00,1970-01-01 00:28:08.422440,31069.99,31070.0,31069.99,31070.0,2.59843,1970-01-01 00:28:08.422499999,80733.2124132,133,1.82975,56850.3325,0,2023-07-04 11:37:44.037541,1
2023-07-03 22:13:00,1970-01-01 00:28:08.422380,31070.0,31070.0,31069.99,31070.0,5.65161,1970-01-01 00:28:08.422439999,175595.509305,178,4.31211,133977.2577,0,2023-07-04 11:37:44.037541,0
2023-07-03 22:12:00,1970-01-01 00:28:08.422320,31068.86,31070.0,31068.86,31069.99,1.95619,1970-01-01 00:28:08.422379999,60777.8933561,224,1.31525,40864.0249099,0,2023-07-04 11:37:44.037541,1
2023-07-03 22:11:00,1970-01-01 00:28:08.422260,31054.56,31068.87,31054.55,31068.86,16.74385,1970-01-01 00:28:08.422319999,520063.5211106,633,15.01023,466202.5745295,0,2023-07-04 11:37:44.037541,1
2023-07-03 22:10:00,1970-01-01 00:28:08.422200,31060.01,31060.01,31054.55,31054.56,4.76857,1970-01-01 00:28:08.422259999,148088.8854571,271,2.20073,68343.4986851,0,2023-07-04 11:37:44.037541,0
2023-07-03 22:09:00,1970-01-01 00:28:08.422140,31067.31,31067.31,31060.0,31060.0,7.32399,1970-01-01 00:28:08.422199999,227510.1787506,317,1.52726,47441.2660676,0,2023-07-04 11:37:44.037541,0
2023-07-03 22:08:00,1970-01-01 00:28:08.422080,31067.31,31067.31,31067.3,31067.3,2.84647,1970-01-01 00:28:08.422139999,88432.1502064,210,1.27754,39689.7312174,0,2023-07-04 11:37:44.037541,0
2023-07-03 22:07:00,1970-01-01 00:28:08.422020,31067.31,31067.31,31067.3,31067.3,3.6223,1970-01-01 00:28:08.422079999,112535.1008948,209,2.01048,62460.2054088,0,2023-07-04 11:37:44.037541,0
2023-07-03 22:06:00,1970-01-01 00:28:08.421960,31076.45,31076.46,31067.3,31067.31,6.78487,1970-01-01 00:28:08.422019999,210809.2526608,251,1.43712,44651.5714587,0,2023-07-04 11:37:44.037541,0
2023-07-03 22:05:00,1970-01-01 00:28:08.421900,31085.2,31085.2,31076.45,31076.46,12.57926,1970-01-01 00:28:08.421959999,390986.175037,291,3.83873,119315.3502909,0,2023-07-04 11:37:44.037541,0
2023-07-03 22:04:00,1970-01-01 00:28:08.421840,31074.77,31092.71,31074.77,31085.19,24.50596,1970-01-01 00:28:08.421899999,761712.5806553,447,14.30872,444700.4583343,0,2023-07-04 11:37:44.037541,1
2023-07-03 22:03:00,1970-01-01 00:28:08.421780,31076.36,31076.37,31072.79,31074.77,10.64042,1970-01-01 00:28:08.421839999,330654.4927819,280,2.71338,84316.5946147,0,2023-07-04 11:37:44.037541,0
2023-07-03 22:02:00,1970-01-01 00:28:08.421720,31054.87,31076.37,31054.87,31076.37,28.29908,1970-01-01 00:28:08.421779999,879188.9042871,526,25.74088,799706.7099458,0,2023-07-04 11:37:44.037541,1
2023-07-03 22:01:00,1970-01-01 00:28:08.421660,31048.22,31058.61,31048.12,31054.87,42.79528,1970-01-01 00:28:08.421719999,1328888.3826832,493,25.26801,784573.8351671,0,2023-07-04 11:37:44.037541,1
2023-07-03 22:00:00,1970-01-01 00:28:08.421600,31050.22,31050.23,31040.9,31048.21,28.42227,1970-01-01 00:28:08.421659999,882350.9103754,428,14.78663,459024.2158043,0,2023-07-04 11:37:44.037541,0
2023-07-03 21:59:00,1970-01-01 00:28:08.421540,31054.66,31054.67,31049.07,31050.23,25.0091,1970-01-01 00:28:08.421599999,776536.7151881,347,12.03017,373526.5165253,0,2023-07-04 11:37:44.037541,0
2023-07-03 21:58:00,1970-01-01 00:28:08.421480,31054.67,31054.67,31054.66,31054.67,3.89527,1970-01-01 00:28:08.421539999,120966.2991022,228,1.3644,42370.991748,0,2023-07-04 11:37:44.037541,0
2023-07-03 21:57:00,1970-01-01 00:28:08.421420,31054.66,31054.67,31054.66,31054.66,3.04329,1970-01-01 00:28:08.421479999,94508.3534883,202,1.72569,53590.7334723,0,2023-07-04 11:37:44.037541,0
2023-07-03 21:56:00,1970-01-01 00:28:08.421360,31054.67,31054.67,31054.66,31054.66,2.60863,1970-01-01 00:28:08.421419999,81010.1249694,196,0.72536,22525.8154312,0,2023-07-04 11:37:44.037541,0
2023-07-03 21:55:00,1970-01-01 00:28:08.421300,31056.51,31056.51,31054.66,31054.66,4.84844,1970-01-01 00:28:08.421359999,150575.4221612,262,1.51817,47149.0314635,0,2023-07-04 11:37:44.037541,0
2023-07-03 21:54:00,1970-01-01 00:28:08.421240,31053.05,31059.17,31053.04,31056.5,10.22975,1970-01-01 00:28:08.421299999,317687.1794152,314,5.83924,181344.0698998,0,2023-07-04 11:37:44.037541,1
2023-07-03 21:53:00,1970-01-01 00:28:08.421180,31044.54,31053.05,31044.53,31053.04,6.18888,1970-01-01 00:28:08.421239999,192152.330104,264,2.29118,71136.1200476,0,2023-07-04 11:37:44.037541,1
2023-07-03 21:52:00,1970-01-01 00:28:08.421120,31035.94,31044.54,31034.66,31044.53,34.98758,1970-01-01 00:28:08.421179999,1085890.3257169,405,5.29877,164458.9715583,0,2023-07-04 11:37:44.037541,1
2023-07-03 21:51:00,1970-01-01 00:28:08.421060,31026.89,31035.95,31026.89,31035.94,10.22918,1970-01-01 00:28:08.421119999,317409.1060294,290,3.95622,122754.2400909,0,2023-07-04 11:37:44.037541,1
2023-07-03 21:50:00,1970-01-01 00:28:08.421000,31036.46,31036.46,31026.86,31026.9,38.81582,1970-01-01 00:28:08.421059999,1204582.4071784,516,7.84599,243468.427637,0,2023-07-04 11:37:44.037541,0
2023-07-03 21:49:00,1970-01-01 00:28:08.420940,31039.25,31039.26,31036.45,31036.46,13.527,1970-01-01 00:28:08.420999999,419834.8728639,326,3.38126,104942.4152096,0,2023-07-04 11:37:44.037541,0
2023-07-03 21:48:00,1970-01-01 00:28:08.420880,31057.04,31057.2,31039.25,31039.26,36.84881,1970-01-01 00:28:08.420939999,1144168.9360162,568,16.60903,515673.6454855,0,2023-07-04 11:37:44.037541,0
2023-07-03 21:47:00,1970-01-01 00:28:08.420820,31080.59,31080.59,31057.03,31057.03,22.29836,1970-01-01 00:28:08.420879999,692798.7726103,433,1.67016,51886.7237959,0,2023-07-04 11:37:44.037541,0
2023-07-03 21:46:00,1970-01-01 00:28:08.420760,31088.34,31088.35,31080.58,31080.58,7.79505,1970-01-01 00:28:08.420819999,242325.5306969,290,1.83817,57139.2201789,0,2023-07-04 11:37:44.037541,0
2023-07-03 21:45:00,1970-01-01 00:28:08.420700,31088.04,31088.35,31088.03,31088.34,10.31261,1970-01-01 00:28:08.420759999,320600.0721921,471,6.18666,192331.8113893,0,2023-07-04 11:37:44.037541,1
2023-07-03 21:44:00,1970-01-01 00:28:08.420640,31088.03,31091.5,31088.03,31088.03,23.4517,1970-01-01 00:28:08.420699999,729094.0144991,507,13.20639,410569.1115279,0,2023-07-04 11:37:44.037541,0
2023-07-03 21:43:00,1970-01-01 00:28:08.420580,31080.52,31088.05,31080.51,31088.03,17.4268,1970-01-01 00:28:08.420639999,541733.4267437,401,9.37054,291280.5656168,0,2023-07-04 11:37:44.037541,1
2023-07-03 21:42:00,1970-01-01 00:28:08.420520,31091.05,31091.06,31072.92,31080.52,35.27101,1970-01-01 00:28:08.420579999,1096147.2975642,588,27.27258,847542.7336132,0,2023-07-04 11:37:44.037541,0
2023-07-03 21:41:00,1970-01-01 00:28:08.420460,31050.0,31096.0,31043.0,31091.05,51.37507,1970-01-01 00:28:08.420519999,1595855.4945722,1175,37.33168,1159697.3721486,0,2023-07-04 11:37:44.037541,1
2023-07-03 21:40:00,1970-01-01 00:28:08.420400,31057.55,31057.56,31050.0,31050.01,33.14398,1970-01-01 00:28:08.420459999,1029337.0536676,440,2.40955,74834.0978965,0,2023-07-04 11:37:44.037541,0
2023-07-03 21:39:00,1970-01-01 00:28:08.420340,31061.35,31064.36,31057.54,31057.56,47.5724,1970-01-01 00:28:08.420399999,1477564.1724103,555,23.62605,733797.8589234,0,2023-07-04 11:37:44.037541,0
2023-07-03 21:38:00,1970-01-01 00:28:08.420280,31055.94,31064.42,31054.06,31061.34,49.71653,1970-01-01 00:28:08.420339999,1544059.0997184,658,26.65285,827727.4584047,0,2023-07-04 11:37:44.037541,1
2023-07-03 21:37:00,1970-01-01 00:28:08.420220,31058.53,31058.54,31055.94,31055.95,8.0024,1970-01-01 00:28:08.420279999,248533.4214134,265,2.02952,63030.8475289,0,2023-07-04 11:37:44.037541,0
2023-07-03 21:36:00,1970-01-01 00:28:08.420160,31067.26,31067.27,31046.62,31058.53,26.59017,1970-01-01 00:28:08.420219999,825705.6265262,495,13.41237,416486.0096629,0,2023-07-04 11:37:44.037541,0
2023-07-03 21:35:00,1970-01-01 00:28:08.420100,31060.01,31076.33,31036.08,31067.26,54.07588,1970-01-01 00:28:08.420159999,1679275.0060201,716,24.74986,768668.6292912,0,2023-07-04 11:37:44.037541,1
2023-07-03 21:34:00,1970-01-01 00:28:08.420040,31046.61,31074.44,31046.6,31060.01,29.18145,1970-01-01 00:28:08.420099999,906453.4806385,935,20.24282,628756.1472378,0,2023-07-04 11:37:44.037541,1
2023-07-03 21:33:00,1970-01-01 00:28:08.419980,31041.56,31046.61,31041.56,31046.6,12.88281,1970-01-01 00:28:08.420039999,399933.2116333,289,8.94451,277672.1738735,0,2023-07-04 11:37:44.037541,1
2023-07-03 21:32:00,1970-01-01 00:28:08.419920,31038.45,31050.79,31038.45,31041.57,27.75669,1970-01-01 00:28:08.419979999,861741.450529,446,15.49913,481174.7387418,0,2023-07-04 11:37:44.037541,1
2023-07-03 21:31:00,1970-01-01 00:28:08.419860,30998.11,31038.46,30998.11,31038.45,31.13504,1970-01-01 00:28:08.419919999,965444.2764855,758,22.36627,693515.2522584,0,2023-07-04 11:37:44.037541,1
2023-07-03 21:30:00,1970-01-01 00:28:08.419800,31025.82,31025.82,30993.79,30998.11,44.97746,1970-01-01 00:28:08.419859999,1394554.6684525,631,24.88008,771460.0471022,0,2023-07-04 11:37:44.037541,0
2023-07-03 21:29:00,1970-01-01 00:28:08.419740,30999.99,31051.89,30999.98,31025.81,128.84724,1970-01-01 00:28:08.419799999,3998167.4458172,1547,89.10058,2764616.1828144,0,2023-07-04 11:37:44.037541,1
2023-07-03 21:28:00,1970-01-01 00:28:08.419680,30983.99,30999.99,30971.17,30999.98,47.63722,1970-01-01 00:28:08.419739999,1475973.8490541,747,34.09302,1056322.8455679,0,2023-07-04 11:37:44.037541,1
2023-07-03 21:27:00,1970-01-01 00:28:08.419620,30971.56,30999.1,30971.56,30983.99,50.29514,1970-01-01 00:28:08.419679999,1558701.6694452,792,27.73897,859619.1401831,0,2023-07-04 11:37:44.037541,1
2023-07-03 21:26:00,1970-01-01 00:28:08.419560,30954.44,30972.25,30913.73,30971.56,104.89598,1970-01-01 00:28:08.419619999,3245239.2069915,1425,54.07126,1672591.6375962,0,2023-07-04 11:37:44.037541,1
2023-07-03 21:25:00,1970-01-01 00:28:08.419500,31027.25,31027.26,30900.0,30954.43,278.85196,1970-01-01 00:28:08.419559999,8631144.1386277,6949,97.98032,3031502.5144403,0,2023-07-04 11:37:44.037541,0
2023-07-03 21:24:00,1970-01-01 00:28:08.419440,31050.0,31050.0,31019.78,31027.26,53.52342,1970-01-01 00:28:08.419499999,1660984.1695045,1034,10.92732,339064.9981104,0,2023-07-04 11:37:44.037541,0
2023-07-03 21:23:00,1970-01-01 00:28:08.419380,31048.0,31050.0,31047.99,31050.0,8.45719,1970-01-01 00:28:08.419439999,262587.4954924,225,6.35896,197438.3966547,0,2023-07-04 11:37:44.037541,1
2023-07-03 21:22:00,1970-01-01 00:28:08.419320,31052.0,31052.01,31036.38,31048.0,43.82498,1970-01-01 00:28:08.419379999,1360562.2962633,928,24.2154,751732.8450874,0,2023-07-04 11:37:44.037541,0
2023-07-03 21:21:00,1970-01-01 00:28:08.419260,31062.0,31063.79,31052.0,31052.0,18.52706,1970-01-01 00:28:08.419319999,575483.709414,366,1.09101,33888.5687884,0,2023-07-04 11:37:44.037541,0
2023-07-03 21:20:00,1970-01-01 00:28:08.419200,31067.45,31067.45,31055.91,31061.99,21.84695,1970-01-01 00:28:08.419259999,678510.9827524,484,13.50128,419304.2216692,0,2023-07-04 11:37:44.037541,0
2023-07-03 21:19:00,1970-01-01 00:28:08.419140,31080.0,31080.0,31067.44,31067.44,11.33778,1970-01-01 00:28:08.419199999,352342.2983548,454,2.25015,69929.7807821,0,2023-07-04 11:37:44.037541,0
2023-07-03 21:18:00,1970-01-01 00:28:08.419080,31058.64,31080.0,31058.63,31080.0,15.52894,1970-01-01 00:28:08.419139999,482482.5442171,344,9.65011,299826.7534048,0,2023-07-04 11:37:44.037541,1
2023-07-03 21:17:00,1970-01-01 00:28:08.419020,31075.23,31075.24,31054.58,31058.63,37.24847,1970-01-01 00:28:08.419079999,1157115.1977096,724,13.09743,406844.9402516,0,2023-07-04 11:37:44.037541,0
2023-07-03 21:16:00,1970-01-01 00:28:08.418960,31075.24,31075.24,31075.23,31075.24,6.90421,1970-01-01 00:28:08.419019999,214549.9662438,208,5.25255,163224.251862,0,2023-07-04 11:37:44.037541,0
2023-07-03 21:15:00,1970-01-01 00:28:08.418900,31089.99,31090.0,31075.23,31075.23,42.5212,1970-01-01 00:28:08.418959999,1321680.4323855,507,14.88844,462729.1514836,0,2023-07-04 11:37:44.037541,0
2023-07-03 21:14:00,1970-01-01 00:28:08.418840,31084.19,31090.0,31082.0,31089.99,13.03628,1970-01-01 00:28:08.418899999,405255.685438,454,6.82808,212261.8138501,0,2023-07-04 11:37:44.037541,1
2023-07-03 21:13:00,1970-01-01 00:28:08.418780,31068.0,31084.2,31067.89,31084.19,24.67149,1970-01-01 00:28:08.418839999,766560.7398557,418,11.5952,360294.5305094,0,2023-07-04 11:37:44.037541,1
2023-07-03 21:12:00,1970-01-01 00:28:08.418720,31076.0,31080.68,31068.0,31068.0,21.18645,1970-01-01 00:28:08.418779999,658392.6577451,461,9.67862,300781.4966878,0,2023-07-04 11:37:44.037541,0
2023-07-03 21:11:00,1970-01-01 00:28:08.418660,31108.57,31108.58,31073.4,31075.99,50.818,1970-01-01 00:28:08.418719999,1580091.5045733,613,10.4133,323639.3059662,0,2023-07-04 11:37:44.037541,0
2023-07-03 21:10:00,1970-01-01 00:28:08.418600,31105.82,31108.58,31105.82,31108.57,8.83515,1970-01-01 00:28:08.418659999,274840.5343998,240,7.05061,219327.4769523,0,2023-07-04 11:37:44.037541,1
2023-07-03 21:09:00,1970-01-01 00:28:08.418540,31102.76,31105.83,31102.76,31105.82,4.60821,1970-01-01 00:28:08.418599999,143335.4201702,280,3.61559,112460.0395632,0,2023-07-04 11:37:44.037541,1
2023-07-03 21:08:00,1970-01-01 00:28:08.418480,31119.63,31119.63,31102.76,31102.76,25.78535,1970-01-01 00:28:08.418539999,802264.0354037,387,7.00759,218006.9718277,0,2023-07-04 11:37:44.037541,0
2023-07-03 21:07:00,1970-01-01 00:28:08.418420,31116.0,31119.63,31110.0,31119.62,43.4884,1970-01-01 00:28:08.418479999,1353072.8819749,488,32.81827,1021087.6746205,0,2023-07-04 11:37:44.037541,1
2023-07-03 21:06:00,1970-01-01 00:28:08.418360,31093.91,31123.83,31093.9,31116.0,52.98215,1970-01-01 00:28:08.418419999,1648279.5659873,724,31.57919,982400.3979271,0,2023-07-04 11:37:44.037541,1
2023-07-03 21:05:00,1970-01-01 00:28:08.418300,31071.17,31093.91,31071.17,31093.9,31.77048,1970-01-01 00:28:08.418359999,987454.6862779,632,22.21922,690590.8165978,0,2023-07-04 11:37:44.037541,1
2023-07-03 21:04:00,1970-01-01 00:28:08.418240,31063.49,31071.63,31056.33,31071.17,27.06087,1970-01-01 00:28:08.418299999,840664.8006841,673,8.91778,277036.6818799,0,2023-07-04 11:37:44.037541,1
2023-07-03 21:03:00,1970-01-01 00:28:08.418180,31071.64,31071.65,31062.61,31063.48,42.24945,1970-01-01 00:28:08.418239999,1312557.2620177,597,13.96946,433954.6065956,0,2023-07-04 11:37:44.037541,0
2023-07-03 21:02:00,1970-01-01 00:28:08.418120,31087.28,31089.47,31060.63,31071.64,50.99677,1970-01-01 00:28:08.418179999,1584699.2346783,789,15.46359,480435.5426213,0,2023-07-04 11:37:44.037541,0
2023-07-03 21:01:00,1970-01-01 00:28:08.418060,31111.75,31111.75,31062.47,31087.27,140.90428,1970-01-01 00:28:08.418119999,4379620.5469528,2384,60.35707,1875687.5589938,0,2023-07-04 11:37:44.037541,0
2023-07-03 21:00:00,1970-01-01 00:28:08.418000,31121.18,31132.0,31111.74,31111.74,19.654,1970-01-01 00:28:08.418059999,611701.2016061,497,11.43881,356019.4561293,0,2023-07-04 11:37:44.037541,0
2023-07-03 20:59:00,1970-01-01 00:28:08.417940,31121.19,31128.42,31121.18,31121.18,22.57715,1970-01-01 00:28:08.417999999,702725.8077708,274,14.27342,444253.0426526,0,2023-07-04 11:37:44.037541,0
2023-07-03 20:58:00,1970-01-01 00:28:08.417880,31128.15,31133.72,31121.18,31121.19,17.05412,1970-01-01 00:28:08.417939999,530903.48283,293,7.06539,219942.2341248,0,2023-07-04 11:37:44.037541,0
2023-07-03 20:57:00,1970-01-01 00:28:08.417820,31137.16,31137.17,31126.88,31128.15,6.88707,1970-01-01 00:28:08.417879999,214395.5669098,292,3.77271,117444.548067,0,2023-07-04 11:37:44.037541,0
2023-07-03 20:56:00,1970-01-01 00:28:08.417760,31154.99,31155.0,31137.16,31137.17,27.34535,1970-01-01 00:28:08.417819999,851829.997313,392,10.10758,314879.4968123,0,2023-07-04 11:37:44.037541,0
2023-07-03 20:55:00,1970-01-01 00:28:08.417700,31126.84,31155.0,31126.83,31155.0,25.06127,1970-01-01 00:28:08.417759999,780376.5626134,531,19.38792,603712.6996344,0,2023-07-04 11:37:44.037541,1
2023-07-03 20:54:00,1970-01-01 00:28:08.417640,31132.0,31132.01,31107.2,31126.83,26.87462,1970-01-01 00:28:08.417699999,836277.4628815,803,9.38082,291868.1694304,0,2023-07-04 11:37:44.037541,0
2023-07-03 20:53:00,1970-01-01 00:28:08.417580,31132.88,31136.0,31132.0,31132.01,7.44169,1970-01-01 00:28:08.417639999,231694.657622,322,3.21696,100158.2349201,0,2023-07-04 11:37:44.037541,0
2023-07-03 20:52:00,1970-01-01 00:28:08.417520,31128.73,31138.61,31128.64,31132.87,17.07798,1970-01-01 00:28:08.417579999,531717.6899157,376,7.48619,233064.9387396,0,2023-07-04 11:37:44.037541,1
2023-07-03 20:51:00,1970-01-01 00:28:08.417460,31139.99,31140.0,31118.0,31128.72,31.64722,1970-01-01 00:28:08.417519999,985121.4709704,625,9.2256,287136.5582809,0,2023-07-04 11:37:44.037541,0
